发起实例,目标实例,互动次数
chattrbx.com,mastodon.ie,1
mstdn.science,mastodon.ie,1
tsukihi.me,mastodon.ie,1
scicomm.xyz,mastodon.ie,1
archaeo.social,mastodon.ie,1
pdx.social,mastodon.ie,1
mograph.social,mastodon.ie,1
mastodon.coffee,mastodon.ie,1
emeraldsocial.org,mastodon.ie,1
mastodon.nz,mastodon.ie,1
mapstodon.space,mastodon.ie,2
flipboard.social,mastodon.ie,2
types.pl,mastodon.ie,1
fediverse.zachleat.com,mastodon.ie,1
laserdisc.party,federatedfandom.net,2
xoxo.zone,wrestling.social,1
nightfeather.cafe,mastodon.art,2
graffitiwall.net,mastodon.art,2
shakedown.social,mastodon.art,2
suomi.social,mastodon.art,1
snabelen.no,mastodon.art,2
drg.nz,mastodon.art,1
gyatt.cc,mastodon.art,1
chaosfurs.social,mastodon.art,1
social.dryusdan.fr,mastodon.art,1
toot.kobold.cafe,mastodon.art,1
elbmatsch.de,mastodon.art,1
kwak.cab,mastodon.art,1
swingset.social,mastodon.art,1
plural.cafe,mastodon.art,1
toot.queer-lexikon.net,mastodon.art,1
mastodon.catgirl.cloud,mastodon.art,1
toot.portes-imaginaire.org,mastodon.art,1
mastodon.projetretro.io,mastodon.art,1
mastodon.libre-entreprise.com,mastodon.art,1
mstdn.fr,mastodon.art,1
silvan.cloud,mastodon.art,1
social.bim.land,mastodon.art,1
meow.social,nrw.social,1
hostsharing.coop,nrw.social,2
lustigetiernamenbubble.de,newsie.social,1
social.boxingpreacher.net,newsie.social,1
mamot.fr,newsie.social,1
journa.host,newsie.social,1
mastodon.moule.world,beige.party,3
nrw.social,mastodon.pub.solar,1
toot.hoyle.me.uk,beige.party,1
m.epon.io,beige.party,1
social.lightbeamapps.com,beige.party,1
ticos.social,beige.party,1
heads.social,beige.party,2
tvwatch.party,beige.party,1
is.nota.live,beige.party,1
hulvr.com,beige.party,1
QuarteredCircle.net,beige.party,1
mastodon.ellouisdocker.synology.me,beige.party,1
poils.pachyderme.net,beige.party,1
eepy.life,beige.party,1
ak.uwu.is,chaos.social,1
fediverse.pictures,social.tchncs.de,1
mastodon.savvy.ch,social.tchncs.de,1
mastodon.bayern,social.tchncs.de,1
social.wikimedia.de,social.tchncs.de,1
turtleisland.social,troet.cafe,1
orbital.horse,sfba.social,1
toot.community,social.lol,1
mastodon-belgium.be,social.lol,1
nyan.lol,social.lol,1
mastodon.nu,sportsfeed.me,1
fedi.arkadi.one,mstdn.social,3
esperanto.masto.host,mstdn.ca,2
beekeeping.ninja,mas.to,2
mastodon.tedomum.net,mastodon.world,1
mastodon.laurenweinstein.org,mastodon.online,1
mastodon.acm.org,wxw.moe,3
tenforward.social,worldkey.io,1
gearlandia.haus,netzsphaere.xyz,1
mu.zaitcev.nu,netzsphaere.xyz,1
elekk.xyz,mastodon.thirring.org,1
newsmast.community,mastodon.thirring.org,1
det.social,lustigetiernamenbubble.de,1
afterspace.rocks,social.vivaldi.net,1
social.unextro.net,social.vivaldi.net,1
mastodon.mg,social.vivaldi.net,1
fuzzyfox.social,mastodon.gamedev.place,1
urusai.social,mastodon.gamedev.place,1
gamedev.lgbt,masto.es,1
urusai.social,furry.engineer,1
retro.pizza,furry.engineer,1
a.gup.pe,furry.engineer,1
gaygeek.social,gaygeek.social,1
ieji.de,aoir.social,1
sironi.tk,mastodon.uno,1
masto.ai,jorts.horse,1
mindly.social,urbanists.social,1
sunny.garden,urbanists.social,2
toolsforthought.social,urbanists.social,1
social.coop,urbanists.social,1
universeodon.com,urbanists.social,1
masto.batichi.net,sunny.garden,1
donotsta.re,sunny.garden,2
mastodon.ml,sunny.garden,1
masto.donte.com.br,sunny.garden,1
mastodon.com.br,sunny.garden,1
bolha.one,sunny.garden,1
hub.thefurpack.eu,sunny.garden,1
mastodon.nu,sunny.garden,1
kitsunes.gay,sunny.garden,1
social.librem.one,sunny.garden,1
openbiblio.social,sunny.garden,1
cheeseburger.social,sunny.garden,1
social.tchncs.de,sunny.garden,1
queer.party,sunny.garden,1
nya.one,sunny.garden,1
goblin.band,sunny.garden,1
social.fringesec.ca,sunny.garden,1
mastoart.social,sunny.garden,1
pipou.academy,sunny.garden,2
comfy.social,sunny.garden,1
ioc.exchange,sunny.garden,1
fedi.pregnant.horse,sunny.garden,1
stranger.social,sunny.garden,2
void.rehab,sunny.garden,1
void.lgbt,sunny.garden,1
mk.absturztau.be,sunny.garden,1
the.gayest.dev,sunny.garden,1
stonerkitty.monster,sunny.garden,1
woem.men,sunny.garden,2
sakurajima.moe,sunny.garden,1
fedi.rrr.sh,sunny.garden,1
kitty.town,sunny.garden,1
ieji.de,sunny.garden,1
weirder.earth,sunny.garden,1
social.lyrenhex.com,sunny.garden,1
packmates.org,sunny.garden,1
social.mootech.eu,sunny.garden,1
lunar.place,sunny.garden,1
procial.tchncs.de,sunny.garden,1
tomkahe.com,sunny.garden,1
social.ketupat.me,sunny.garden,2
tldr.nettime.org,sunny.garden,2
computerfairi.es,sunny.garden,1
critter.cafe,sunny.garden,2
hi.lysianth.us,sunny.garden,1
hackers.town,sunny.garden,2
estrogen.network,sunny.garden,1
don.linxx.net,sunny.garden,2
mastodon.pnpde.social,sunny.garden,1
lgbt.io,sunny.garden,1
quack.social,sunny.garden,1
mastodon.zaclys.com,sunny.garden,1
tacobelllabs.net,sunny.garden,1
booping.synth.download,sunny.garden,1
bat.netbat.net,sunny.garden,1
mastodon.xyz,sunny.garden,2
gotosocial-dev.svc.0x0a.network,sunny.garden,1
gts.bread-z.one,sunny.garden,1
nyanya.gay,sunny.garden,1
aleph.land,sunny.garden,1
haunted.computer,sunny.garden,1
shark.community,sunny.garden,1
udongein.xyz,sunny.garden,1
homestead.social,sunny.garden,1
typo.social,sunny.garden,1
shelter.moe,sunny.garden,1
social.sandervankasteel.nl,sunny.garden,1
social.naked.cash,sunny.garden,1
cathode.church,sunny.garden,2
peculiar.florist,sunny.garden,1
fedi.garfieldairlines.net,sunny.garden,1
mastodon.bsd.cafe,sunny.garden,1
urusai.social,sunny.garden,1
nerdculture.de,sunny.garden,2
akko.elysium.gay,sunny.garden,1
amikejo.xyz,sunny.garden,1
derg.social,sunny.garden,1
icosahedron.website,sunny.garden,1
activitypub.natalenko.name,chaos.social,1
social.lol,mastodon.ie,1
bitbang.social,mastodon.ie,1
en.osm.town,mastodon.ie,4
social.thej.in,mastodon.ie,1
social.kaniyam.cloudns.nz,mastodon.ie,1
libranigans.com,mastodon.ie,1
aethy.com,toot.cat,1
as89.it,mastodon.uno,1
solarpunk.moe,ruby.social,1
floss.social,ruby.social,1
defcon.social,social.lansky.name,1
pl.m0e.space,masto.ink,2
wetdry.world,mikuobsession.net,1
hespere.de,mastodonapp.uk,1
social.jigmedatse.com,mastodonapp.uk,1
mastodon.bida.im,mastodonapp.uk,2
pl.slash.cl,noauthority.social,2
social.vivaldi.net,newspapers.se,1
wstrsd.masto.host,rockcd.jp,1
minmin.hostdon.ne.jp,rockcd.jp,1
bookwor.ms,rockcd.jp,1
rockcd.jp,rockcd.jp,1
ddoskey.com,rockcd.jp,1
songbird.cloud,gohan-oisii.net,1
social.thej.in,mamot.fr,1
tabletop.social,mamot.fr,1
social.europlus.zone,mastodon.gamedev.place,1
mastodon.tetaneutral.net,mastodon.gamedev.place,1
mountains.social,nrw.social,1
mastodonsweden.se,nrw.social,1
cum.salon,udongein.xyz,1
mai.waifuism.life,udongein.xyz,1
makai.chaotic.ninja,udongein.xyz,1
mastodon.ml,udongein.xyz,1
mastodon.social,udongein.xyz,3
mitra.taihou.website,udongein.xyz,1
shitpost.poridge.club,udongein.xyz,1
udongein.xyz,udongein.xyz,3
o3o.ca,mona.do,3
alive.bar,mona.do,1
m.cmx.im,mona.do,1
wxw.moe,mona.do,2
fosstodon.org,paquita.masto.host,2
mastodon.art,literatur.social,1
fedi.at,literatur.social,1
freiburg.social,literatur.social,1
gruene.social,literatur.social,1
mugicha.club,m.tkw.fm,1
stormskey.works,mstdn.maud.io,1
don.taprix.org,social.mikutter.hachune.net,2
mstdn.mimikun.jp,kmy.blue,1
suyasuya.love,kmy.blue,1
indieweb.social,schleuss.online,1
social.riversouldiers.dk,mstdn.social,1
apricot.social,mstdn.social,1
coales.co,mstdn.ca,1
mstdn.strafpla.net,mastodon.world,1
mk.kiber-ogur4ik.space,mastodon.online,1
framapiaf.org,mementomori.social,1
neuromatch.social,mementomori.social,1
newsmast.community,mementomori.social,1
social.pseudo-whiskey.bar,mstdn.maud.io,3
does.social,mastodonapp.uk,1
boitam.eu,mastodonapp.uk,1
exile.social,mastodonapp.uk,1
lingo.lol,mastodonapp.uk,2
mstdn.jp,norden.social,1
fedi.freakshit.org,norden.social,1
twit.social,norden.social,1
die-partei.social,norden.social,2
masto.social,norden.social,1
electroverse.tech,troet.cafe,1
science.channel.org,techhub.social,1
vkl.world,techhub.social,1
social.dezinezync.com,techhub.social,1
misskey.7ka.org,mstdn.maud.io,1
climatejustice.social,urbanists.social,1
eldritch.cafe,urbanists.social,1
social.politicaconciencia.org,urbanists.social,1
tkz.one,urbanists.social,1
social.anartist.org,urbanists.social,1
masto.nobigtech.es,urbanists.social,2
frikiverse.zone,urbanists.social,1
retro.pizza,urbanists.social,4
tldr.nettime.org,urbanists.social,1
don.linxx.net,urbanists.social,1
covertcreatures.xyz,urbanists.social,1
social.ketupat.me,urbanists.social,1
homestead.social,urbanists.social,1
mastodon.eus,urbanists.social,1
mastorol.es,urbanists.social,2
mastodon.pnpde.social,urbanists.social,1
queer.party,urbanists.social,1
blahaj.zone,paquita.masto.host,1
mastodon.social,mastodonsweden.se,4
foresdon.jp,foresdon.jp,2
ohai.social,s.sneak.berlin,1
infosec.place,s.sneak.berlin,1
taps.good-eris.net,mamot.fr,1
turtleisland.social,mastodonapp.uk,1
technology.channel.org,social.tchncs.de,1
dotnet.social,social.tchncs.de,1
layer8.space,social.tchncs.de,1
toot.io,social.tchncs.de,1
ublog.tech,social.tchncs.de,1
veganism.social,mastodon.top,2
mstdn.party,bawü.social,1
det.social,bawü.social,2
flokinet.social,bawü.social,1
mastodon.de,bawü.social,1
muenster.im,bawü.social,1
troet.cafe,bawü.social,2
climatejustice.social,bawü.social,1
digitalcourage.social,bawü.social,2
social.tchncs.de,bawü.social,4
nfdi.social,bawü.social,1
legal.social,bawü.social,1
sueden.social,bawü.social,3
friendica.opensocial.space,bawü.social,1
nrw.social,bawü.social,2
chaos.social,bawü.social,1
mental.social,chaosphere.hostdon.jp,1
sciences.social,framapiaf.org,1
hcommons.social,framapiaf.org,1
peoplemaking.games,framapiaf.org,1
tldr.nettime.org,framapiaf.org,1
openbiblio.social,framapiaf.org,1
infosec.exchange,bawü.social,1
xn--baw-joa.social,bawü.social,1
mastodon.social,social.prepedia.org,2
m.ai6yr.org,mastodon.hams.social,4
mastodon.mit.edu,mastodon.hams.social,1
sfba.social,mastodon.hams.social,1
mastodon.la,xarxamontgri.masto.host,1
cyberpunk.lol,social.vivaldi.net,2
tux.social,swiss.social,1
mstdn.social,social.horrorhub.club,2
retro.pizza,social.horrorhub.club,1
phpc.social,geeknews.chat,1
mastodon.green,geeknews.chat,1
infosec.exchange,geeknews.chat,3
fosstodon.org,geeknews.chat,1
techhub.social,geeknews.chat,1
mastodonapp.uk,geeknews.chat,2
cloudisland.nz,geeknews.chat,1
masto.ai,geeknews.chat,1
mamot.fr,geeknews.chat,1
gursoy.social,geeknews.chat,1
witter.cz,geeknews.chat,1
mstdn.ca,geeknews.chat,1
mastodon.philtanner.com,geeknews.chat,1
historians.social,stefanbohacek.online,2
mstdn.plus,mastodonapp.uk,2
pixelfed.fr,mastodonapp.uk,2
penguicon.social,universeodon.com,1
ieji.de,mastodonapp.uk,3
ludosphere.fr,mastodonapp.uk,1
clacks.link,mastodonapp.uk,1
pipou.academy,mastodonapp.uk,1
aleph.land,mastodonapp.uk,1
setouchi.social,mastodonapp.uk,2
the-gathering.space,mastodonapp.uk,1
swiss.social,nrw.social,3
shortstacksran.ch,shitpost.cloud,1
freesoftwareextremist.com,milker.cafe,1
suya.place,milker.cafe,2
shitpost.cloud,pleroma.kitsunemimi.club,1
assemblag.es,kind.social,1
social.spejset.org,digipres.club,1
denden.world,digipres.club,2
pony.social,digipres.club,2
tenforward.social,digipres.club,3
m.phase.org,digipres.club,1
argon.city,digipres.club,1
haj.magmaus3.eu.org,digipres.club,1
omg.sayitditto.net,digipres.club,2
icosahedron.website,digipres.club,1
pounced-on.me,digipres.club,2
mastodon.moule.world,digipres.club,1
nyan.network,digipres.club,1
queer.witchli.eu,digipres.club,1
lab.nyanide.com,digipres.club,1
zug.network,digipres.club,1
lgbt.io,digipres.club,1
dragon.style,digipres.club,2
furry.energy,digipres.club,1
goblin.technology,digipres.club,1
rivals.space,digipres.club,1
fire.asta.lgbt,digipres.club,1
furs.social,digipres.club,1
scalie.club,digipres.club,1
sfba.social,digipres.club,1
queer.party,digipres.club,2
lethallava.land,digipres.club,2
blahaj.zone,digipres.club,2
glaceon.social,digipres.club,2
labyrinth.social,digipres.club,1
tacobelllabs.net,digipres.club,2
i-love.liloandstit.ch,digipres.club,1
labyrinth.zone,digipres.club,1
booping.synth.download,digipres.club,2
toot.ale.gd,digipres.club,1
bikeshed.vibber.net,digipres.club,1
thicc.horse,digipres.club,1
fedi.ikeran.org,digipres.club,1
kind.social,digipres.club,1
babka.social,digipres.club,1
beep.town,mstdn.social,1
friendica.andreaskilgus.de,mstdn.social,1
skj.social,mstdn.ca,1
persadon.com,mstdn.social,2
social.dog-s.global,mstdn.ca,1
mountains.social,mstdn.ca,1
m.tzyl.eu,mstdn.social,1
progressivecafe.social,mstdn.social,3
snowmans.land,mstdn.social,1
dabr.ca,mstdn.social,1
cincy.social,mstdn.social,1
mastodon.westsideblogger.eu,mastodon.online,1
masto.ink,mastodon.online,1
toot.orchid-cottage.uk,mastodon.online,1
pixelfed.uno,mastodon.online,1
thefire.work,mstdn.social,1
strangeplace.me,mstdn.social,1
3dp.chat,mstdn.social,1
foojay.social,mstdn.social,2
furry.energy,mstdn.social,2
toot.hoyle.me.uk,mstdn.social,1
friendica.nthomas20.net,mstdn.social,1
lonely.town,mastodon.online,1
social.doma.dev,mastodon.online,1
w3c.social,mastodon.online,2
uwu.social,mastodon.world,1
masto.alancfrancis.com,mastodon.online,1
botsin.space,mas.to,1
social.coletivos.org,mas.to,1
zoner.work,mastodon.online,1
bytetower.social,mastodon.world,1
ibe.social,mastodon.world,1
cooltrans.men,mastodon.world,1
f.haeder.net,mastodon.world,1
lsbt.me,mastodon.world,1
NerdJoy.social,mastodon.world,1
dataare.cool,mastodon.world,1
fandom.garden,mastodon.world,1
barrowof.gay,mastodon.world,1
social.4142.io,mastodon.world,1
netzkae.se,mastodon.online,1
infosec.place,mastodon.online,2
mastodon.tffppodcast.com,mastodon.online,1
gamepad.club,mstdn.ca,1
mastodon.content.town,mstdn.ca,1
socl.bz,mstdn.ca,1
41020.social,mastodon.social,2
sb17.space,mstdn.ca,1
micro.sadlerjw.com,mstdn.ca,3
die-partei.social,mastodon.online,1
gladtech.social,mstdn.social,2
blacktwitter.io,mstdn.social,1
social.ifthenel.se,mstdn.social,1
mastodon.earth,mstdn.social,1
weserbergland.social,mstdn.social,1
social.dauen.name,mastodon.world,1
terberlo.dog,mstdn.social,2
bonk.cozysumo.space,mstdn.social,2
gyatt.cc,mastodon.online,1
uwu.social,mastodon.online,1
im.alstadheim.no,mstdn.social,3
hometech.social,mstdn.social,1
curttech.com,mstdn.social,2
social.chiefgyk3d.com,mstdn.social,1
animal.business,mastodon.social,3
stormlight.space,mastodon.social,1
fedi.turbofish.cc,mstdn.social,1
some.hacklab.fi,mstdn.social,1
talk.marq42.xyz,mstdn.social,1
mastodon.vierkantor.com,mstdn.social,1
not.an.evilcyberhacker.net,mstdn.social,2
posts.jacobhaddon.com,mstdn.social,1
social.zischundweg.cloud,mastodon.social,1
sfba.social,rss-mstdn.studiofreesia.com,1
dmv.community,rss-mstdn.studiofreesia.com,1
mstdn.ca,rss-mstdn.studiofreesia.com,1
mastodon.world,rss-mstdn.studiofreesia.com,2
chaos.social,rss-mstdn.studiofreesia.com,1
twentyzen.social,mstdn.social,1
hubzilla.markusgarlichs.de,mastodon.social,1
social.coletivos.org,mstdn.social,2
soc.utzer.de,mstdn.social,1
snug.moe,mstdn.social,2
akk.de-lacom.be,mastodon.social,1
bahn.social,mstdn.social,1
mastodon.electricbrain.au,mstdn.social,2
stansells.org,mstdn.social,1
kotobaphil-mtdn.eu,rss-mstdn.studiofreesia.com,1
voskey.icalo.net,rss-mstdn.studiofreesia.com,1
social.sunet.se,mstdn.social,1
ak2.suzu-ya.info,rss-mstdn.studiofreesia.com,1
mi.okin-jp.net,rss-mstdn.studiofreesia.com,1
social.seanzach.com,mastodon.social,1
toot.it.com,mastodon.social,1
social.raytec.co,mstdn.social,1
misskey.0sakana.xyz,rss-mstdn.studiofreesia.com,1
mi.tomadoi.com,rss-mstdn.studiofreesia.com,1
submarin.online,rss-mstdn.studiofreesia.com,1
xn--vusz0j.art,rss-mstdn.studiofreesia.com,1
blueplanet.social,mstdn.social,2
social.linux-magazin.de,mastodon.social,1
raggedfeathers.com,mstdn.social,1
ap.xabirequejo.eus,mstdn.ca,1
pandas.social,mastodon.world,1
firefish.city,mastodon.online,1
live-theater.net,rss-mstdn.studiofreesia.com,1
mastodontti.fi,rss-mstdn.studiofreesia.com,1
fedi.esgeroth.org,mastodon.social,2
misskey.sweshelo.jp,rss-mstdn.studiofreesia.com,1
social.jigmedatse.com,mstdn.ca,1
mastodon.nichi.co,mastodon.social,1
makervine.net,mastodon.social,1
cijber.social,mastodon.social,1
social.middleearth.fr,mstdn.ca,1
collapse.cat,mastodon.social,1
thinkydoers.social,mstdn.social,1
solarcene.community,mstdn.social,1
fursuits.online,mstdn.social,4
rubber.social,mstdn.social,1
hi.hashi.icu,mstdn.social,1
digforfire.org,mstdn.social,1
pari.cafe,mstdn.social,1
www.glidden.life,mstdn.social,1
mastodon.neilzone.co.uk,mstdn.social,1
climatejustice.rocks,mstdn.social,1
fediverse.omaramin.me,mastodon.social,1
mastodon.chuggybumba.com,mstdn.social,2
rheinhessen.social,mstdn.social,2
pleroma.raoull.org,mstdn.social,1
cyberpunk.lol,mstdn.social,2
cyberfurz.social,mstdn.social,1
poliverso.org,mstdn.social,1
masto.thepit.space,mstdn.social,1
hooves.social,mstdn.social,2
lea.pet,mstdn.social,1
yip.gay,mstdn.social,1
techfieldday.net,mstdn.social,1
mastodon.spacefox.fr,mstdn.social,1
social.bopinions.de,mstdn.social,1
social.veltens.org,mstdn.social,1
dragon-lair.social,mstdn.social,1
bluechakra.cloud,mstdn.social,1
cafe.otter.homes,mstdn.social,1
dood.net,mstdn.social,1
misskey.life,imastodon.net,1
cyberpunk.lol,mstdn.ca,1
oldfriends.live,mstdn.ca,1
lia.fail,mstdn.ca,1
mckellar.social,mastodon.social,1
mi.kochudaho.me,pawoo.net,1
friendica.opensocial.space,mstdn.social,2
fruef.social,mstdn.social,1
social.colectif.de,mstdn.social,1
mkkey.net,pawoo.net,1
blob.cat,mstdn.ca,2
m.ocsf.in,mastodon.social,2
autumnsky.jp,pawoo.net,1
astrodon.social,mstdn.ca,1
skyjake.fi,mastodon.social,1
social.computertruhe.de,mastodon.social,1
friendica.a-zwenkau.de,mastodon.social,1
nonoino.masto.host,mastodon.social,2
msk.kitazawa.me,pawoo.net,1
sparrowhawk.social,mastodon.social,1
alentours.cc,mastodon.social,1
mensmaaktmooi.nl,mastodon.social,1
m-i.im,mastodon.social,3
sk.girlthi.ng,mastodon.social,1
async.social,mastodon.social,1
fedi.j1nk4l.com,mastodon.social,1
mastodon.gibbens.dev,mastodon.social,1
x0f.org,mastodon.social,1
akkoma.ascyltos.social,mastodon.social,1
andrews.me,mastodon.social,2
cmdr.social,mastodon.social,1
kjas.no,mastodon.social,1
j12t.social,mastodon.social,1
dungeoncrawler.world,mastodon.social,1
lunar.place,mastodon.social,2
pleroma.neuromante.net,mastodon.social,1
a.nti.social,mastodon.social,1
retrorewind.social,mastodon.social,1
hex.st,mastodon.social,2
uri.life,mastodon.social,8
gts.curiouscabbit.social,mastodon.social,1
social.moreati.org.uk,mastodon.social,1
hintertupf.ing,mastodon.social,1
fedi.ikeran.org,mastodon.social,1
otogamer.me,mastodon.social,1
bynight.cafe,mastodon.social,1
fedi.garfieldairlines.net,mastodon.social,2
tane.codes,mastodon.social,1
open3dlab.social,mastodon.social,2
mastodon.ph,mastodon.social,2
ppiy.ac,mastodon.social,2
mastodon.rym.social,mastodon.social,1
vedimak.ru,mastodon.social,1
homo.promo,mastodon.social,1
jeffburg.social,mastodon.social,1
mastodon.uniteddiversity.coop,mastodon.social,5
mastodon.friendnet.eu,mastodon.social,1
merida.hair,mastodon.social,1
bloor.tw,mastodon.social,1
social.notjustbikes.com,mastodon.social,2
piaf.stilobique.com,mastodon.social,3
mastodon.ptmsoft.fr,mastodon.social,1
mastodon.sujets-libres.fr,mastodon.social,2
mastodon.gatewayy.net,mastodon.social,2
gts.eunach.scot,mastodon.social,1
slightly.social,mastodon.social,1
dz.social,mastodon.social,1
social.bopinions.de,mastodon.social,3
base.nospy.net,mastodon.social,1
social.kapellen.onl,mastodon.social,1
iyasaretai.pw,mastodon.social,1
m.coolhost.fr,mastodon.social,1
social.sergeant.net,mastodon.social,4
omgwars.com,mastodon.social,1
defcon42.net,mastodon.social,1
psiren.eu,mastodon.social,2
sysadmin.run,mastodon.social,1
pleroma.al45tair.net,mastodon.social,1
goodlett.social,mastodon.social,1
tatooine.club,mastodon.social,1
eay.social,mastodon.social,2
social.aldiserver.de,mastodon.social,1
soc.hardwarepunk.de,mastodon.social,2
misskey.gingarenpo.com,mastodon.social,3
honeycomb.engineer,mastodon.social,1
sozial.cyberpunk.gmbh,mastodon.social,1
social.piweb.be,mastodon.social,1
social.snircle.space,mastodon.social,1
fedi.imzadi.de,mastodon.social,2
fasol.org,mastodon.social,1
toot.mantyke.icu,mastodon.social,6
sciencp.work,mastodon.social,1
mikrobloggen.no,mastodon.social,1
mastodon.siteop.biz,mastodon.social,1
official.resource.org,mastodon.social,1
social.pdp8.info,mastodon.social,2
social.softinio.com,mastodon.social,1
japix.schuerz.at,mastodon.social,2
mstdn.moe,mastodon.social,1
fi.meyer-guillot.fr,mastodon.social,2
social.medienzentrum.rocks,mastodon.social,1
mastodon.london,mastodon.social,1
allpro.social,mastodon.social,1
rawr.tf,mastodon.social,1
akkoma.xn--pikabl-0xa.se,mastodon.social,1
fundraising.social,mastodon.social,1
social.netzspielplatz.de,mastodon.social,1
firefish.fedibikes.de,mastodon.social,5
mai.waifuism.life,mastodon.social,1
kde.social,mastodon.social,1
omfg.town,mastodon.social,1
mastodon.medica.im,mastodon.social,1
jellystyle.social,mastodon.social,1
social.arnaus.net,mastodon.social,1
fd.s4if.dev,mastodon.social,2
pastwind.top,mastodon.social,1
toon.social,mastodon.social,1
ice.arimelody.me,mastodon.social,1
federated.coffee,mastodon.social,1
gts.icosahedr.online,mastodon.social,3
73-110.pl,mastodon.social,1
flanintheface.com,mastodon.social,1
is.badat.dev,mastodon.social,2
mastodon.shbbl.dev,mastodon.social,1
wubba.boo,mastodon.social,1
myf.one,mastodon.social,1
toots.tylerdavis.xyz,mastodon.social,1
mastodon.duncanhart.com,mastodon.social,1
join.mttv.it,mastodon.social,2
social.boxingpreacher.net,mastodon.social,1
social.luca.run,mastodon.social,1
unstable.systems,mastodon.social,3
nixie.name,mastodon.social,1
social.nullrequest.com,mastodon.social,2
muffin.industries,mastodon.social,1
hub.somaton.com,mastodon.social,2
wizard.casa,mastodon.social,1
social.ksite.de,mastodon.social,1
dirt.social,mastodon.social,1
social.freetalklive.com,mastodon.social,1
nixos.paris,mastodon.social,2
schuppentier.social,mastodon.social,1
gamingjp.org,mastodon.social,1
strangeplace.me,mastodon.social,1
fadrienn.irlnc.org,mastodon.social,1
discuss.smash.today,mastodon.social,1
social.node001.net,mastodon.social,2
social.fro.ge,mastodon.social,2
mastodon.cgx.me,mastodon.social,1
sorcie.re,mastodon.social,1
nashtodon.com,mastodon.social,1
screaminginsi.de,mastodon.social,2
wolfgirl.space,mastodon.social,1
social.applied-langua.ge,mastodon.social,1
billsmafia.social,mastodon.social,1
flausch.social,mastodon.social,2
justinyost.social,mastodon.social,1
opalstack.social,mastodon.social,1
stadtmg.social,mastodon.social,2
forcedconversation.com,mastodon.social,1
gursoy.social,mastodon.social,1
mastodon.novylen.net,mastodon.social,1
social.atypique.net,mastodon.social,1
mastodon.libretic.fr,mastodon.social,2
social.gugod.fr,mastodon.social,2
misanthropolis.xyz,mastodon.social,1
herkenhoff.com,mastodon.social,1
hub.utsukta.org,mastodon.social,2
social.spicyweb.dev,mastodon.social,2
mastodon.guerilla.studio,mastodon.social,1
hivemind.plus,mastodon.social,1
mastodon.limulus.net,mastodon.social,1
hal9.ooo,mastodon.social,1
mk.catgirlsfor.science,mastodon.social,1
notnull.space,mastodon.social,2
cute-spellcasting-ideas.eu,mastodon.social,1
sanchayanmaity.com,mastodon.social,1
mastodon.li,mastodon.social,1
caos.social,mastodon.social,1
fedi.rubedo.gay,mastodon.social,1
awoo.space,mastodon.social,1
rewrite.in.rs,mastodon.social,1
social.touhey.org,mastodon.social,1
shoni.town,mastodon.social,1
slon.jmq.cz,mastodon.social,1
untrusted.website,mastodon.social,1
dumbo.mad-scientists.net,mastodon.social,1
awoo.chown.me,mastodon.social,1
squeak.social,mastodon.social,1
kinky.business,kinkyelephant.com,1
todon.eu,kinkyelephant.com,1
mastodon.nu,ecoevo.social,1
a2mi.social,a2mi.social,2
framapiaf.org,mastodon.gougere.fr,1
piaille.fr,mastodon.gougere.fr,1
river.group.lt,layer8.space,1
buttersc.one,parfait.day,1
iqhina.org,parfait.day,1
social.fairphone.community,vis.social,1
neuromatch.social,veganism.social,2
toot.cat,mast.eu.org,1
post.lurk.org,tldr.nettime.org,2
ohai.social,tldr.nettime.org,1
helvede.net,tldr.nettime.org,1
tooting.ch,tldr.nettime.org,1
mastodon.com.pl,mastodon.com.pl,5
indieweb.social,mastodon.com.pl,1
kolektiva.social,mastodon.com.pl,2
101010.pl,mastodon.com.pl,2
fosstodon.org,social.bau-ha.us,1
mastodon.social,social.bau-ha.us,1
beige.party,social.bau-ha.us,1
mas.to,persadon.com,1
techhub.social,persadon.com,1
kyuti.es,fedi.lynnesbian.space,1
donotsta.re,fedi.lynnesbian.space,1
mstdn.games,fedi.lynnesbian.space,1
woem.men,fedi.lynnesbian.space,3
transfem.social,fedi.lynnesbian.space,1
tech.lgbt,fedi.lynnesbian.space,1
provably.online,fedi.lynnesbian.space,1
history.lol,fedi.lynnesbian.space,1
glaceon.social,fedi.lynnesbian.space,1
mastodon.social,fedi.lynnesbian.space,1
beige.party,fedi.lynnesbian.space,1
goblin.camp,fedi.lynnesbian.space,1
laserdisc.party,fedi.lynnesbian.space,2
mastodon.pnpde.social,fedi.lynnesbian.space,1
mastodon.sandwich.net,fedi.lynnesbian.space,1
retro.pizza,fedi.lynnesbian.space,1
paquita.masto.host,fedi.lynnesbian.space,1
gensokyo.social,fedi.lynnesbian.space,1
eldritch.cafe,fedi.lynnesbian.space,1
piaille.fr,ludosphere.fr,1
fedibird.com,chin-co-ne.co,1
misskey.io,mastodon.thirring.org,1
kasakoso.lol,mastodon.thirring.org,1
mastodon.social,social.saarland,1
defcon42.net,social.luca.run,1
openbiblio.social,social.luca.run,1
no-pony.farm,social.luca.run,1
mastodon.nu,archaeo.social,1
social.uibk.ac.at,archaeo.social,1
chirp.enworld.org,archaeo.social,1
musain.cafe,musain.cafe,1
tech.lgbt,cyberfurz.social,1
